employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-55293238,Pushti,Gole,Male,Maharashtra,Pune,2023-05-21,Operations,Operations Analyst,Master,371259,Excellent,No,1983-11-03,
00-43283131,Sudiksha,Brahmbhatt,Male,Tamil Nadu,Chennai,2019-08-10,Operations,Logistics Coordinator,Bachelor,403712,Excellent,No,1978-06-03,
00-78343137,Suhani,Purohit,Male,Uttar Pradesh,Kanpur,2017-01-10,Sales,Sales Specialist,PhD,502019,Satisfactory,Yes,1985-09-19,
00-74833468,Warjas,Date,Female,Delhi,New Delhi,2021-01-09,IT,Software Developer,Bachelor,668929,Satisfactory,No,1962-02-24,
00-12986769,Gagan,Deo,Female,Delhi,Rohini,2023-06-17,IT,System Administrator,Master,462004,Satisfactory,Yes,1999-10-22,
00-26138711,Jagrati,Sha,Male,Maharashtra,Pune,2020-11-25,Operations,Logistics Coordinator,Bachelor,378499,Good,Yes,1965-04-04,
00-34616876,Rachit,Rai,Female,Karnataka,Mysuru,2019-01-06,Marketing,Marketing Coordinator,Bachelor,349575,Good,No,1971-05-28,
00-96217855,Chasmum,Brar,Male,Punjab,Jalandhar,2017-08-03,Customer Service,Customer Service Representative,High School,335648,Needs Improvement,No,1988-06-08,
00-12166903,Abdul,Pillay,Male,Delhi,New Delhi,2023-12-29,Marketing,Marketing Coordinator,Bachelor,329582,Needs Improvement,No,1980-01-01,
00-96844604,Liam,Bora,Male,Karnataka,Mysuru,2020-10-31,Customer Service,Support Specialist,High School,278558,Good,Yes,1997-05-12,
00-77428484,Triya,Patel,Male,Kerala,Thiruvananthapuram,2022-05-11,IT,Software Developer,Bachelor,551398,Satisfactory,No,1992-12-11,
00-16266737,Yashvi,Murthy,Female,Maharashtra,Nagpur,2018-02-15,Finance,Accountant,Bachelor,276433,Satisfactory,No,1965-02-18,
00-65661439,Triveni,Sur,Female,Maharashtra,Pune,2017-06-27,Operations,Inventory Specialist,Bachelor,298110,Needs Improvement,No,1976-10-20,
00-32704265,Bina,Chana,Female,Maharashtra,Pune,2022-09-18,IT,Software Developer,Master,503145,Good,No,1979-08-26,
00-77607486,Lakshit,Sura,Female,Maharashtra,Pune,2022-04-26,Finance,Financial Analyst,Master,381690,Good,No,1990-04-05,
00-52266854,Lekha,Goyal,Male,Maharashtra,Nagpur,2023-11-01,Customer Service,Customer Service Representative,High School,301722,Good,No,1985-12-13,
00-12940347,Falan,Char,Female,Maharashtra,Pune,2023-07-30,Marketing,Marketing Manager,Master,707444,Good,No,1978-09-13,
00-86638551,Maanav,Mand,Female,Karnataka,Mangalore,2017-02-05,IT,IT Support Specialist,High School,277502,Excellent,Yes,2004-06-15,
00-71124266,Neha,Devi,Female,Karnataka,Bengaluru,2016-06-18,Customer Service,Support Specialist,Bachelor,321359,Good,Yes,1985-12-18,
00-85300766,Amaira,Goel,Male,Karnataka,Mangalore,2019-03-05,Operations,Logistics Coordinator,Bachelor,371071,Excellent,No,1984-02-07,
00-20435361,Lohit,Sood,Male,Karnataka,Mysuru,2020-05-09,Operations,Inventory Specialist,Bachelor,388091,Good,Yes,1989-09-04,
00-69429182,Yauvani,Borde,Male,Uttar Pradesh,Kanpur,2015-06-24,Operations,Inventory Specialist,Bachelor,316278,Good,No,1971-02-28,
00-35074424,Chatresh,Lalla,Female,Delhi,Dwarka,2023-10-08,Customer Service,Help Desk Technician,High School,310746,Satisfactory,Yes,1986-12-06,
00-31858604,Jeevika,Lata,Male,Maharashtra,Mumbai,2020-12-21,IT,IT Support Specialist,Bachelor,377679,Good,Yes,1995-11-16,
00-73695246,Kevin,Cheema,Female,Delhi,Rohini,2017-11-16,Customer Service,Help Desk Technician,Bachelor,405540,Satisfactory,Yes,1985-02-06,
00-33798326,Hiral,Memon,Female,Tamil Nadu,Chennai,2022-05-25,Operations,Inventory Specialist,High School,306881,Satisfactory,No,1984-09-05,
00-92639155,Vedika,Bath,Male,Tamil Nadu,Madurai,2016-05-03,IT,System Administrator,Master,552838,Good,No,1981-06-05,
00-82008855,Radhika,Tiwari,Male,Maharashtra,Mumbai,2024-02-19,Customer Service,Support Specialist,Bachelor,400669,Satisfactory,Yes,1987-04-21,
00-85410537,Aarnav,Dhaliwal,Female,Punjab,Amritsar,2017-02-19,Sales,Sales Representative,Bachelor,329769,Satisfactory,Yes,1995-11-01,
00-37390284,Jeevika,Taneja,Female,Maharashtra,Mumbai,2023-11-19,Customer Service,Customer Service Representative,High School,261015,Good,No,2004-06-24,
00-22138251,Aadi,Badami,Male,Punjab,Jalandhar,2019-10-13,Operations,Logistics Coordinator,Bachelor,295011,Satisfactory,No,1980-12-11,
00-66759152,Chandran,Bhatnagar,Female,West Bengal,Kolkata,2023-09-03,Customer Service,Support Specialist,High School,319344,Satisfactory,No,2003-07-24,
00-45220681,Mohini,Kanda,Male,Maharashtra,Nagpur,2017-12-26,Sales,Sales Specialist,Master,464117,Good,Yes,1971-10-19,
00-31170843,Hema,Rout,Female,Maharashtra,Mumbai,2015-04-17,Sales,Sales Consultant,Bachelor,531824,Good,Yes,2001-11-18,
00-89370781,Chatresh,Sharaf,Male,West Bengal,Durgapur,2020-03-07,Customer Service,Help Desk Technician,Bachelor,368779,Good,No,1989-02-14,
00-21690100,Siddharth,Deshpande,Male,Delhi,Rohini,2022-04-19,Operations,Inventory Specialist,Bachelor,382946,Good,No,1989-04-07,
00-50599103,Upma,Goel,Female,Maharashtra,Pune,2022-07-15,Operations,Operations Analyst,Bachelor,389580,Satisfactory,No,1988-01-10,
00-12587407,Nicholas,Narang,Male,Maharashtra,Pune,2016-12-10,Sales,Sales Manager,Master,449094,Good,No,1981-05-13,
00-85910969,Ati,Ahluwalia,Male,Tamil Nadu,Chennai,2021-01-23,Operations,Inventory Specialist,High School,353872,Good,Yes,1981-01-24,
00-13594894,Gaurav,Sunder,Female,Karnataka,Mangalore,2024-07-21,Sales,Sales Consultant,Master,683220,Excellent,No,1999-04-11,
00-18524087,Zansi,Goswami,Male,Karnataka,Mangalore,2021-03-04,Sales,Sales Representative,Bachelor,465588,Needs Improvement,No,1970-04-14,
00-35481359,Adweta,Sethi,Male,Punjab,Amritsar,2015-04-04,Marketing,Marketing Coordinator,Bachelor,456432,Satisfactory,Yes,1989-08-22,
00-81202765,Gautam,Deshpande,Female,Kerala,Kozhikode,2017-06-12,Operations,Logistics Coordinator,Bachelor,295775,Good,No,1984-11-16,
00-85351333,Elijah,Ramachandran,Male,Maharashtra,Nagpur,2024-12-28,Customer Service,Help Desk Technician,Bachelor,382397,Needs Improvement,Yes,1990-07-08,
00-47303947,Kashvi,Ahuja,Male,West Bengal,Howrah,2022-07-06,Sales,Sales Representative,Bachelor,333917,Satisfactory,No,1988-06-03,
00-17288491,Dominic,Bhargava,Male,Kerala,Kozhikode,2022-11-02,Operations,Inventory Specialist,High School,288686,Satisfactory,Yes,1972-12-23,
00-20112592,Indali,Bhargava,Female,Maharashtra,Pune,2019-02-05,Sales,Sales Manager,PhD,824847,Good,No,1988-02-14,
00-65604429,Jack,Prabhu,Male,Tamil Nadu,Coimbatore,2019-01-01,Finance,Accountant,Bachelor,344705,Excellent,No,1984-12-12,
00-95096413,Pranav,Sheth,Male,Maharashtra,Pune,2018-12-11,Customer Service,Customer Service Representative,Bachelor,401036,Good,Yes,2003-12-11,
00-99029797,Ikbal,Chadha,Female,Maharashtra,Pune,2017-05-03,Customer Service,Help Desk Technician,High School,422118,Good,Yes,1982-04-03,
00-96597256,Quincy,Sane,Female,West Bengal,Kolkata,2020-02-01,Sales,Sales Consultant,PhD,516820,Good,No,1966-04-08,
00-60950884,Caleb,Patil,Male,Karnataka,Mangalore,2022-03-30,Operations,Operations Analyst,Master,345505,Needs Improvement,Yes,1974-12-12,
00-87969595,Ridhi,Bera,Female,Maharashtra,Nagpur,2024-11-14,Sales,Sales Representative,Bachelor,314365,Good,Yes,2001-08-24,
00-97784963,Laban,Iyengar,Male,Maharashtra,Pune,2020-01-18,Customer Service,Customer Service Representative,High School,333995,Good,No,1963-10-18,
00-36805045,Bachittar,Shere,Female,Delhi,New Delhi,2024-01-28,Customer Service,Help Desk Technician,High School,282799,Excellent,No,1973-05-30,
00-73881463,Qushi,Murthy,Female,Karnataka,Mysuru,2016-09-21,Operations,Inventory Specialist,Bachelor,372911,Needs Improvement,Yes,1993-01-30,
00-65333444,Alexander,Agrawal,Male,Kerala,Thiruvananthapuram,2021-07-07,Marketing,Content Creator,Bachelor,409124,Satisfactory,Yes,1989-05-31,
00-16432263,Aahana,Chadha,Male,Maharashtra,Pune,2017-12-07,Finance,Financial Analyst,Bachelor,515246,Satisfactory,Yes,1975-11-10,
00-82399892,Yamini,Muni,Female,Delhi,New Delhi,2015-08-07,Finance,Accounts Payable Specialist,Bachelor,343305,Satisfactory,No,2003-12-09,
00-18803339,Falak,Memon,Male,Karnataka,Mysuru,2019-03-30,Customer Service,Help Desk Technician,High School,431823,Good,No,2004-10-04,
00-80959857,Lohit,Vig,Male,Tamil Nadu,Coimbatore,2017-07-01,Sales,Sales Specialist,Master,523241,Needs Improvement,Yes,1987-04-29,
00-33334187,Odika,Kala,Female,Tamil Nadu,Chennai,2022-12-03,Operations,Operations Analyst,Master,388344,Satisfactory,No,1990-01-08,
00-50150882,Nitara,Padmanabhan,Male,Maharashtra,Pune,2023-02-21,Operations,Logistics Coordinator,Bachelor,305755,Good,Yes,1975-06-27,
00-14052129,Aarini,Mallick,Female,Maharashtra,Mumbai,2022-07-03,IT,IT Support Specialist,High School,321240,Good,Yes,2003-06-10,
00-29770964,Jack,Sachdev,Male,Maharashtra,Nagpur,2020-11-20,Operations,Logistics Coordinator,Bachelor,328692,Good,Yes,1989-06-05,
00-55483577,Gaurang,Varma,Female,Delhi,Rohini,2024-12-25,Finance,Accounts Payable Specialist,Bachelor,321532,Good,Yes,1986-04-21,
00-96818181,Lohit,Som,Female,Karnataka,Bengaluru,2019-03-20,IT,System Administrator,Master,501505,Good,No,1987-04-28,
00-20101490,Deepa,Yohannan,Female,Karnataka,Mangalore,2019-02-02,Sales,Sales Consultant,PhD,739967,Satisfactory,No,1980-12-16,
00-89502034,Tanay,Bobal,Female,Delhi,Dwarka,2022-01-14,Operations,Inventory Specialist,Bachelor,341052,Satisfactory,Yes,2004-12-22,
00-61657510,Aarna,Natarajan,Male,Tamil Nadu,Coimbatore,2023-01-18,Sales,Sales Representative,Bachelor,340101,Good,Yes,1972-10-06,
00-73384034,Mitesh,Pandey,Male,Delhi,Dwarka,2019-10-28,Marketing,Marketing Coordinator,Bachelor,350641,Good,No,1981-03-30,
00-84822264,Neha,Kapadia,Male,Delhi,Dwarka,2015-09-23,Customer Service,Help Desk Technician,Bachelor,411555,Satisfactory,No,1971-03-04,
00-12247218,Qadim,Biswas,Female,Maharashtra,Pune,2017-07-01,Operations,Operations Analyst,Bachelor,379393,Good,No,1971-07-22,
00-17626061,Chaman,Kala,Female,Punjab,Ludhiana,2021-12-09,Operations,Logistics Coordinator,Bachelor,281881,Good,No,1972-11-13,
00-36121230,Jagvi,Sarma,Male,Karnataka,Bengaluru,2022-04-10,Operations,Logistics Coordinator,Bachelor,350276,Good,No,1995-08-19,
00-46147988,Wyatt,Nazareth,Male,Karnataka,Mysuru,2017-12-05,Operations,Logistics Coordinator,Bachelor,297911,Satisfactory,Yes,2000-12-05,
00-94585900,Max,Salvi,Female,Maharashtra,Pune,2022-07-25,Sales,Sales Representative,Bachelor,288156,Excellent,No,1978-10-18,
00-54829778,Darpan,Ravi,Female,West Bengal,Durgapur,2024-11-30,Customer Service,Help Desk Technician,Bachelor,384190,Satisfactory,No,1998-01-20,
00-75035598,Anjali,Saran,Male,Karnataka,Mangalore,2023-01-16,Customer Service,Support Specialist,High School,320124,Satisfactory,No,1999-05-30,
00-11469955,Pushti,Sem,Male,Maharashtra,Nagpur,2022-03-17,IT,Software Developer,Bachelor,598461,Satisfactory,Yes,1987-07-17,
00-98841927,Theodore,Krishnamurthy,Male,Maharashtra,Nagpur,2024-12-12,Marketing,Marketing Coordinator,Bachelor,328500,Good,No,1982-02-16,
00-31784381,Chandani,Thakur,Male,Delhi,New Delhi,2022-03-17,Sales,Sales Specialist,Bachelor,471628,Satisfactory,No,1964-06-23,
00-64736922,Chavvi,Goel,Male,Maharashtra,Mumbai,2020-05-03,Sales,Sales Specialist,PhD,510276,Satisfactory,Yes,1990-11-12,
00-30966164,Vedant,Raja,Female,Karnataka,Mysuru,2024-12-23,Operations,Logistics Coordinator,Bachelor,321394,Satisfactory,No,1998-10-06,
00-43372435,Chanchal,Ravi,Female,Punjab,Jalandhar,2015-12-22,Sales,Sales Representative,Bachelor,285510,Needs Improvement,No,1961-04-09,
00-86487490,Lakshit,Zachariah,Female,Maharashtra,Pune,2019-01-19,IT,Software Developer,Master,565532,Good,No,1965-05-27,
00-43544444,Ganga,Natt,Male,West Bengal,Durgapur,2021-01-21,IT,System Administrator,Master,440382,Satisfactory,No,1999-06-05,
00-70244877,Sanaya,Sawhney,Female,West Bengal,Durgapur,2015-12-27,Operations,Logistics Coordinator,Bachelor,290424,Satisfactory,Yes,1990-12-02,
00-60389714,Aradhana,Bedi,Female,Maharashtra,Mumbai,2018-06-02,Marketing,Marketing Manager,Master,559579,Satisfactory,No,1960-08-23,
00-15640988,Jagvi,Sen,Male,Punjab,Amritsar,2018-08-29,Operations,Operations Analyst,Master,293479,Satisfactory,No,1986-05-14,
00-67031028,Gautami,Pandey,Male,Maharashtra,Nagpur,2017-02-01,IT,Software Developer,Master,581461,Good,No,1984-08-02,
00-81509657,Januja,Ranganathan,Female,West Bengal,Howrah,2023-03-03,Operations,Logistics Coordinator,Bachelor,346161,Good,Yes,1984-08-17,
00-47363712,Samesh,Goswami,Male,Tamil Nadu,Chennai,2022-10-11,Marketing,Marketing Coordinator,Bachelor,323229,Good,No,1999-06-21,
00-63701561,Aditya,Bandi,Female,Kerala,Kozhikode,2023-07-30,Sales,Sales Consultant,Bachelor,617309,Satisfactory,No,1993-03-25,
00-78453832,Gauri,Nair,Male,Punjab,Amritsar,2020-02-11,Operations,Operations Analyst,Master,371242,Good,No,1991-01-13,
00-86498139,Brijesh,Tak,Male,Maharashtra,Nagpur,2019-09-02,Sales,Sales Representative,Bachelor,471605,Good,No,1987-02-19,
00-79494015,Dayamai,Bala,Male,Maharashtra,Pune,2018-09-16,IT,System Administrator,Master,495734,Good,No,1983-04-27,
00-65178770,Harsh,Kaur,Female,Kerala,Kozhikode,2017-02-08,Sales,Sales Representative,Bachelor,383232,Needs Improvement,Yes,1983-08-16,
00-40980281,Fiyaz,Chaudhry,Female,West Bengal,Kolkata,2019-06-29,IT,Software Developer,Master,456617,Good,No,1997-12-28,
00-72222360,Yashica,Rama,Male,Delhi,New Delhi,2021-02-06,Customer Service,Support Specialist,High School,321737,Good,No,1988-10-25,
00-64727631,Anirudh,Dhar,Female,West Bengal,Durgapur,2017-05-08,Sales,Sales Specialist,Bachelor,394546,Good,Yes,1993-03-19,
00-60040826,Chakrika,Saxena,Male,Tamil Nadu,Chennai,2020-09-21,Sales,Sales Consultant,PhD,413142,Satisfactory,No,1980-04-03,
00-75042161,Lopa,Bhagat,Male,Maharashtra,Nagpur,2024-09-23,Customer Service,Help Desk Technician,Bachelor,495174,Good,No,1975-02-15,
00-28104420,Peter,Ganguly,Male,Maharashtra,Mumbai,2022-09-04,Operations,Operations Analyst,Master,386133,Needs Improvement,No,1988-12-15,
00-91179203,Arjun,Ravi,Female,Uttar Pradesh,Lucknow,2020-10-05,Operations,Inventory Specialist,Bachelor,316276,Good,No,1974-04-18,
00-65127108,Kamala,Kaur,Male,Maharashtra,Mumbai,2020-05-02,IT,Software Developer,Bachelor,578741,Satisfactory,Yes,1976-01-09,
00-61517012,Amrita,Chacko,Female,Maharashtra,Nagpur,2019-09-23,Marketing,Marketing Coordinator,Bachelor,304287,Good,No,1972-04-05,
00-86396187,Peter,Acharya,Male,Tamil Nadu,Chennai,2020-12-12,Customer Service,Help Desk Technician,Bachelor,376766,Good,No,1960-06-06,
00-56271914,Fitan,Deshmukh,Male,Delhi,New Delhi,2018-03-12,Operations,Inventory Specialist,High School,326164,Good,No,1994-03-30,
00-98221887,Raksha,Murthy,Female,Delhi,Rohini,2023-11-01,Customer Service,Support Specialist,Bachelor,282767,Excellent,No,1980-12-11,
00-90960465,Ishanvi,Bhargava,Male,Delhi,Dwarka,2023-01-05,Customer Service,Help Desk Technician,High School,344320,Satisfactory,No,1991-10-27,
00-43279063,Nakul,Sahni,Female,Maharashtra,Mumbai,2017-10-22,Sales,Sales Specialist,Bachelor,507551,Good,No,1983-09-12,
00-74083494,Chandresh,Brar,Female,Maharashtra,Mumbai,2023-05-05,Operations,Logistics Coordinator,Bachelor,339999,Excellent,Yes,1977-04-16,
00-79090975,Indrajit,Nazareth,Male,West Bengal,Kolkata,2019-03-25,Operations,Logistics Coordinator,Bachelor,331872,Good,Yes,1988-02-17,
00-91995629,Qadim,Palan,Male,Kerala,Kochi,2017-11-06,Customer Service,Customer Service Representative,High School,288115,Good,No,1997-09-04,
00-50414015,Aashi,Sarraf,Female,Tamil Nadu,Coimbatore,2016-09-03,IT,IT Support Specialist,Bachelor,274229,Good,Yes,1998-04-27,
00-33174916,Harinakshi,Balay,Male,Delhi,New Delhi,2015-06-20,Customer Service,Support Specialist,High School,347278,Good,No,1967-07-30,
00-43154375,Barkha,Bassi,Female,Karnataka,Mysuru,2016-11-20,IT,Software Developer,Bachelor,458669,Good,No,1972-11-10,
00-80850880,Waida,Chaudhry,Female,Delhi,Rohini,2022-10-25,Sales,Sales Manager,Master,795091,Needs Improvement,No,1975-04-21,
00-30771252,Saanvi,Halder,Female,Karnataka,Bengaluru,2024-11-23,Sales,Sales Representative,Bachelor,353660,Good,No,1965-06-16,
00-13936735,Kai,Sheth,Female,Tamil Nadu,Madurai,2015-08-20,IT,System Administrator,Master,585497,Excellent,No,1974-02-11,
00-49928545,Chandran,Pandya,Male,Tamil Nadu,Chennai,2015-10-03,Operations,Inventory Specialist,High School,321923,Satisfactory,Yes,2000-04-07,
00-72600538,Jasmit,Bala,Male,Maharashtra,Pune,2024-12-20,Finance,Accountant,Bachelor,352831,Good,No,1961-02-27,
00-92804244,Vihaan,Bhatti,Male,Maharashtra,Nagpur,2022-01-19,Operations,Inventory Specialist,High School,370331,Excellent,No,1978-06-19,
00-50930993,Aditya,Ramaswamy,Male,Tamil Nadu,Coimbatore,2022-04-22,Customer Service,Customer Service Manager,Master,358233,Excellent,No,1989-07-20,
00-14530614,Tarak,Modi,Male,Maharashtra,Mumbai,2023-10-28,Operations,Operations Analyst,Master,336650,Excellent,No,1984-04-14,
00-19491470,Advik,Jani,Female,Maharashtra,Pune,2017-09-25,Finance,Financial Analyst,Bachelor,499526,Needs Improvement,No,1961-09-19,
00-37397226,Jagat,Aggarwal,Male,Maharashtra,Pune,2020-04-17,IT,IT Support Specialist,Bachelor,372718,Needs Improvement,No,1994-02-08,
00-53137197,Ijaya,Date,Female,West Bengal,Kolkata,2017-01-13,IT,Software Developer,Master,659276,Good,Yes,2000-08-27,
00-82955931,Tanish,Sangha,Female,Maharashtra,Mumbai,2019-01-18,Customer Service,Support Specialist,High School,344604,Good,No,1993-03-05,
00-92261717,Yashawini,Mane,Male,West Bengal,Kolkata,2020-01-26,Operations,Logistics Coordinator,Bachelor,323407,Good,No,1986-08-04,
00-61505306,Ekbal,Mital,Female,Punjab,Ludhiana,2017-09-01,Sales,Sales Consultant,Master,442374,Satisfactory,Yes,1983-03-20,
00-99540581,Girindra,Kant,Male,Karnataka,Bengaluru,2024-09-10,HR,HR Assistant,High School,290414,Satisfactory,Yes,1989-10-12,
00-11524247,Gayathri,Ghosh,Male,Punjab,Jalandhar,2018-07-31,IT,System Administrator,Bachelor,570260,Good,No,2004-07-21,
00-30311392,Jagrati,Pal,Male,Karnataka,Mangalore,2016-10-22,Sales,Sales Representative,Bachelor,433164,Good,No,1991-10-02,
00-55209042,Yagnesh,Prakash,Male,Maharashtra,Nagpur,2023-09-24,Customer Service,Customer Service Representative,High School,373673,Good,No,1992-02-16,
00-75025705,Harini,Din,Male,Uttar Pradesh,Lucknow,2024-01-18,Operations,Logistics Coordinator,Bachelor,379545,Satisfactory,Yes,1985-09-12,
00-23731131,Janaki,Rama,Female,Uttar Pradesh,Kanpur,2021-01-28,Operations,Logistics Coordinator,Bachelor,321219,Good,No,2003-01-03,
00-93274201,Bahadurjit,Bhargava,Female,Kerala,Thiruvananthapuram,2019-06-08,IT,System Administrator,Bachelor,492722,Good,No,1978-12-01,
00-83175374,Vidhi,Arya,Female,West Bengal,Howrah,2024-09-07,Operations,Inventory Specialist,Bachelor,356864,Satisfactory,No,1976-08-20,
00-59663454,Anirudh,Rao,Female,Tamil Nadu,Chennai,2019-08-10,HR,Recruiter,High School,380745,Good,No,1993-04-26,
00-21432003,Priya,Bhargava,Male,Delhi,Rohini,2019-01-29,Customer Service,Help Desk Technician,Bachelor,329584,Good,No,2004-01-13,
00-94281692,Lila,Sarna,Male,Tamil Nadu,Coimbatore,2024-07-04,Sales,Sales Representative,Bachelor,325942,Good,Yes,1991-11-21,
00-64826758,Adya,Basu,Male,Maharashtra,Pune,2019-10-30,IT,IT Support Specialist,Bachelor,381174,Good,Yes,1988-04-19,
00-86755219,Wyatt,Srinivas,Female,West Bengal,Durgapur,2018-07-14,IT,System Administrator,Bachelor,396141,Satisfactory,Yes,1971-07-18,
00-97461289,Amara,Dass,Male,Delhi,Dwarka,2024-10-05,Sales,Sales Specialist,Bachelor,578924,Excellent,No,1996-03-13,
00-48974101,Tejas,Hari,Female,Punjab,Jalandhar,2023-08-10,IT,IT Support Specialist,High School,272556,Good,Yes,1998-05-12,
00-43273757,Bhavya,Mohanty,Female,West Bengal,Durgapur,2023-08-14,Operations,Logistics Coordinator,Bachelor,341528,Good,No,1992-12-12,
00-44578176,Kavya,Kar,Male,Delhi,New Delhi,2016-01-08,Operations,Operations Analyst,Master,280782,Satisfactory,No,1978-10-22,
00-40271240,Aarnav,Ramaswamy,Female,Tamil Nadu,Madurai,2024-07-09,Customer Service,Support Specialist,Bachelor,328241,Excellent,Yes,2004-01-17,
00-74714670,Tara,Purohit,Male,Maharashtra,Pune,2022-10-22,Sales,Sales Specialist,Bachelor,452829,Satisfactory,No,1985-11-22,
00-64318477,Naksh,Natt,Male,Maharashtra,Pune,2016-05-07,Marketing,Content Creator,High School,349226,Good,Yes,2003-10-23,
00-75792454,Abhiram,Kamdar,Male,Punjab,Amritsar,2020-03-03,Operations,Logistics Coordinator,Bachelor,381395,Good,Yes,1983-08-16,
00-19834748,Ijaya,Apte,Female,Delhi,Rohini,2020-01-29,IT,Software Developer,Bachelor,527352,Needs Improvement,No,1987-09-26,
